Constell,Number,GCVS,n_GCVS,OriginClass,Code1,SubCode11,SubCode12,ProcClass,Code2,SubCode21,SubCode22,CMP,n_OriginClass,CurveType,VarType,Max,MinI,A1,MinII,A2,dA,f_Max,flt,Period [d],Log10.P [d],u_Period,f_Period,DI,u_DI,dI,DII,dII,MinII-MinI,SpType,B_SpCode1,b_SpCode1,LumClass1,B_SpCode2,b_SpCode2,LumClass2,ChromActive,RAh,RAm,RAs,DE-,DEd,DEm,DEs
73,714,V714 Sco  , # ,unknown ,0,0,0, DM  ,1,1,0,65, # , EA  , ======= ,11.8,12.4,0.6,12.3,0.5,0.1, # , V  ,1.396499991,0.145, # , n ,230, # ,50,999,999,999, -----               ,0,0,0,0,0,0, q ,17,55,56.6,-,31,42,47
73,718,V718 Sco  , # ,unknown ,0,0,0, SA  ,2,1,0,72, # , EA  , ======= ,8.98,10,1.02,99.99,9.99,9.99, # , V  ,0,-9, # , n ,999, # ,999,999,999,999, A2                  ,320,0,0,0,0,0, q ,16,13,11.6,-,22,29,7
73,724,V724 Sco  , # ,unknown ,0,0,0, SA  ,2,1,0,43, # , EA  , ======= ,13.3,14.1,0.8,99.99,9.99,9.99, # , p  ,2.075176954,0.3171, # , n ,170, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,48,45.5,-,41,12,22
73,726,V726 Sco  , * ,unknown ,0,0,0, DM  ,1,1,0,79, # , EA  , ======= ,10.34,10.48,0.14,10.46,0.12,0.02, # , V  ,1.201789975,0.0798, # , n ,999, # ,999,999,999,999, A0V                 ,300,0,0,0,0,0, q ,17,13,43.8,-,33,4,7
73,730,V730 Sco  , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , EA  , ======= ,13.8,14.3,0.5,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,27,0.3,-,33,29,35
73,732,V732 Sco  , # ,unknown ,0,0,0, DM  ,1,1,0,45, # , EA  , ======= ,13.6,14,0.4,99.99,9.99,9.99, # , p  ,1.298501015,0.1134, # , n ,250, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,17,33,48.4,-,33,34,1
73,738,V738 Sco  , # ,unknown ,0,0,0, SA  ,2,1,0,40, # , EA  , ======= ,13.3,13.9,0.6,13.4,0.1,0.5, # , p  ,2.393520117,0.379, # , n ,160, # ,40,999,999,999, -----               ,0,0,0,0,0,0, q ,17,48,55.3,-,35,29,57
73,740,V740 Sco  , # ,unknown ,0,0,0, DM  ,1,1,0,61, # , EA  , ======= ,14.2,14.8,0.6,99.99,9.99,9.99, : , p  ,3.122997046,0.4946, # , n ,120, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,50,57,-,34,59,9
73,748,V748 Sco  , # ,unknown ,0,0,0, DM  ,1,1,0,39, # , EA  , ======= ,14.3,14.7,0.4,99.99,9.99,9.99, # , p  ,1.188148975,0.0749, # , n ,230, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,17,56,36.5,-,30,5,0
73,756,V756 Sco  , * ,unknown ,0,0,0, SA  ,2,1,0,67, # , EA  , ======= ,10.3,11.5,1.2,10.5,0.2,1, # , V  ,10.77099991,1.0323, # , n ,120, # ,999,999,999,999, G:                  ,500,599,0,0,0,0, q ,16,22,25.8,-,32,7,13
73,760,V760 Sco  , # ,DM      ,1,1,0, N   ,0,0,0,   # , # , EA  , ======= ,7.04,7.4,0.36,7.4,0.36,0, # , B  ,1.730900049,0.2383, # , n ,170, # ,20,200,30,999, B3:Vn               ,230,0,5,0,0,0, q ,16,24,43.7,-,34,53,38
73,761,V761 Sco  , * ,unknown ,0,0,0, SA  ,2,1,0,100, # , EA  , ======= ,11.86,14,2.14,11.87,0.01,2.13, : , V  ,3.887700081,0.5897, # , n ,97, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,43,47.9,-,35,48,25
73,764,V764 Sco  , # ,unknown ,0,0,0, DM  ,1,1,0,95, # , EB  , ======= ,8.5,9.1,0.6,9,0.5,0.1, # , p  ,6.808400154,0.833, # , n ,999, # ,0,999,0,999, A5IV/V              ,350,0,4.5,0,0,0, q ,17,56,8.5,-,45,9,21
73,776,V776 Sco  , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , EA  , ======= ,17.1,18.2,1.1,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,4,38.2,-,14,32,49
73,777,V777 Sco  , # ,unknown ,0,0,0, DM  ,1,1,0,70, # , E   , ======= ,16.6,17.6,1,99.99,9.99,9.99, # , p  ,2.887900114,0.4606, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,4,53.7,-,11,51,48
73,784,V784 Sco  , # ,unknown ,0,0,0, DM  ,1,1,0,80, # , E   , ======= ,13.1,13.8,0.7,99.99,9.99,9.99, # , p  ,1.526000023,0.1836, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,8,48.9,-,14,38,45
73,789,V789 Sco  , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E:  , ======= ,17.3,18.6,1.3,99.99,9.99,9.99, # , p  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,10,2.5,-,12,18,0
73,813,V813 Sco  , # ,unknown ,0,0,0, DW  ,1,4,0,   * , # , E   , ======= ,16.2,17.6,1.4,99.99,9.99,9.99, # , p  ,0.575900018,-0.2397, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,16,9.6,-,12,16,6
73,816,V816 Sco  , # ,unknown ,0,0,0, DW  ,1,4,0,   * , # , E   , ======= ,17,18.1,1.1,99.99,9.99,9.99, # , p  ,0.352180004,-0.4532, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,16,39.2,-,12,19,42
73,819,V819 Sco  , * ,unknown ,0,0,0, DM  ,1,1,0,92, # , EA  , ======= ,13,13.3,0.3,13.2,0.2,0.1, # , p  ,3.040683031,0.483, # , n ,70, # ,0,999,999,999, A7                  ,370,0,0,0,0,0, q ,17,46,9.4,-,43,27,35
73,821,V821 Sco  , # ,CW      ,3,3,0, N   ,0,0,0,   # , # , EW  , ======= ,14.1,14.6,0.5,14.5,0.4,0.1, # , p  ,0.467184603,-0.3305, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,17,47,35,-,38,58,11
73,827,V827 Sco  , # ,unknown ,0,0,0, CB  ,3,1,0,38, # , EB  , ======= ,13.9,14.4,0.5,14.1,0.2,0.3, # , p  ,1.145066977,0.0588, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,17,51,23.9,-,39,8,0
73,833,V833 Sco  , # ,unknown ,0,0,0, CB  ,3,1,0,42, # , EB  , ======= ,11,11.6,0.6,11.2,0.2,0.4, # , p  ,1.187826991,0.0748, # , n ,999, # ,0,999,0,999, F0                  ,400,0,0,0,0,0, q ,17,53,56,-,36,32,2
73,836,V836 Sco  , # ,unknown ,0,0,0, DM  ,1,1,0,54, # , EA  , ======= ,13.9,14.6,0.7,99.99,9.99,9.99, # , p  ,4.125855923,0.6155, : , n ,120, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,17,55,4.3,-,43,45,41
73,837,V837 Sco  , # ,unknown ,0,0,0, CB  ,3,1,0,46, # , EA  , ======= ,14.2,15,0.8,14.3,0.1,0.7, # , p  ,0.878844619,-0.0561, # , n ,150, # ,30,999,999,999, -----               ,0,0,0,0,0,0, q ,17,54,55.6,-,38,27,15
73,838,V838 Sco  , # ,unknown ,0,0,0, CB  ,3,1,0,82, # , EB  , ======= ,13,13.7,0.7,13.4,0.4,0.3, # , p  ,0.560214996,-0.2516, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,17,55,27.7,-,41,41,45
73,842,V842 Sco  , # ,CW      ,3,3,0, N   ,0,0,0,   # , # , EW  , ======= ,11.5,12.5,1,12.3,0.8,0.2, # , p  ,0.498282611,-0.3025, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,17,56,13,-,43,46,24
73,843,V843 Sco  , * ,unknown ,0,0,0, CB  ,3,1,0,44, # , EA  , ======= ,10.4,10.9,0.5,10.5,0.1,0.4, # , p  ,0.983628988,-0.0072, # , n ,180, # ,0,999,999,999, A0                  ,300,0,0,0,0,0, q ,17,56,35.5,-,36,42,22
73,848,V848 Sco  , # ,unknown ,0,0,0, CWW ,3,3,2,44, # , EW: , ======= ,12.7,13.1,0.4,13.1,0.4,0, # , p  ,0.461316586,-0.336, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,17,57,36,-,36,57,39
73,849,V849 Sco  , # ,unknown ,0,0,0, SA  ,2,1,0,88, # , EA  , ======= ,14,15.2,1.2,14.1,0.1,1.1, # , p  ,5.115950108,0.7089, # , n ,100, # ,0,999,999,999, -----               ,0,0,0,0,0,0, q ,17,58,8.7,-,42,23,38
73,853,V853 Sco  , # ,unknown ,0,0,0, DM  ,1,1,0,41, # , EA  , ======= ,13.8,14.4,0.6,14.1,0.3,0.3, # , p  ,1.298449993,0.1134, # , n ,120, # ,50,999,999,999, -----               ,0,0,0,0,0,0, q ,17,58,38.9,-,41,29,23
73,861,V861 Sco  , * ,unknown ,0,0,0, DGE ,1,3,1,67, # , EB  , ======= ,6.07,6.4,0.33,6.28,0.21,0.12, # , V  ,7.848249912,0.8948, # , n ,999, # ,0,999,0,999, B0.5Iae?         ,205,0,1,220,0,5, q ,16,56,36,-,40,49,24
73,867,V867 Sco  , # ,unknown ,0,0,0, SA  ,2,1,0,100, # , EA  , ======= ,12.3,14.5,2.2,99.99,9.99,9.99, # , p  ,3.326129913,0.5219, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,16,17.3,-,28,44,43
73,877,V877 Sco  , * ,unknown ,0,0,0, DM  ,1,1,0,   * , # , EB  , ======= ,12.4,13.3,0.9,13.1,0.7,0.2, # , p  ,4.587759972,0.6616, # , n ,999, # ,0,999,0,999, K4IVe               ,640,0,5,0,0,0, q ,16,33,41.9,-,25,23,34
73,881,V881 Sco  , # ,unknown ,0,0,0, DM  ,1,1,0,   * , # , E   , ======= ,8.8,9.2,0.4,99.99,9.99,9.99, # , p  ,2.491600037,0.3965, # , n ,999, # ,999,999,999,999, A0                  ,300,0,0,0,0,0, q ,16,42,8.1,-,33,46,1
73,883,V883 Sco  , # ,unknown ,0,0,0, DM  ,1,1,0,77, # , EB  , ======= ,7.34,7.66,0.32,99.99,9.99,9.99, # , V  ,1.294839978,0.1122, # , i ,999, # ,0,999,0,999, B2.5Vn              ,225,0,5,0,0,0, q ,16,57,52.5,-,37,59,48
73,885,V885 Sco  , # ,unknown ,0,0,0, DM  ,1,1,0,86, # , E   , ======= ,9.3,9.7,0.4,9.6,0.3,0.1, # , V  ,9.298000336,0.9684, # , n ,999, # ,999,999,999,999, B2V                 ,220,0,5,0,0,0, q ,17,47,59,-,37,38,24
73,889,V889 Sco  , * ,unknown ,0,0,0, DM  ,1,1,0,   * , # , E   , ======= ,11.35,12.37,1.02,99.99,9.99,9.99, # , V  ,12.51270008,1.0974, # , n ,999, # ,999,999,999,999, F                   ,400,499,0,0,0,0, q ,16,51,37.2,-,44,57,46
73,904,V904 Sco  , # ,unknown ,0,0,0, DM  ,1,1,0,   * , # , E   , ======= ,10.4,11.1,0.7,10.5,0.1,0.6, # , V  ,1.26699996,0.1028, # , n ,999, # ,999,999,999,999, A0                  ,300,0,0,0,0,0, q ,17,29,56.7,-,41,3,24
73,906,V906 Sco  , # ,DM      ,1,1,0, N   ,0,0,0,   # , # , EA  , ======= ,5.96,6.23,0.27,99.99,9.99,9.99, # , V  ,2.785846949,0.445, # , n ,130, # ,0,999,999,999, B9V?             ,290,0,5,290,0,5, q ,17,53,54.8,-,34,45,10
73,907,V907 Sco  , # ,unknown ,0,0,0, DM  ,1,1,0,72, # , EA  , ======= ,8.61,9.2,0.59,99.99,9.99,9.99, # , V  ,3.776277065,0.5771, # , n ,999, # ,999,999,999,999, A0                  ,300,0,0,0,0,0, q ,17,56,55.6,-,34,45,1
73,923,V923 Sco  , # ,unknown ,0,0,0, SA  ,2,1,0,50, # , EA  , ======= ,5.86,6.24,0.38,99.99,9.99,9.99, # , V  ,34.82690048,1.5419, # , n ,999, # ,999,999,999,999, F3IV-V?          ,430,0,4.5,430,0,5, q ,17,3,50.9,-,38,9,9
73,954,V954 Sco  , * ,unknown ,0,0,0, DM  ,1,1,0,74, # , EB  , ======= ,7.49,7.75,0.26,99.99,9.99,9.99, # , V  ,0,-9, # , n ,999, # ,0,999,0,999, B1.5Vn              ,215,0,5,0,0,0, q ,16,38,53.9,-,44,9,26
73,967,V967 Sco  , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E   , ======= ,16.8,17.3,0.5,99.99,9.99,9.99, # , B  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,35,41.1,-,44,35,47
73,981,V981 Sco  , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E:  , ======= ,18.2,18.6,0.4,99.99,9.99,9.99, # , B  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,28,5.5,-,38,37,50
73,982,V982 Sco  , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E:  , ======= ,19,19.8,0.8,99.99,9.99,9.99, : , B  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,28,14,-,39,8,58
73,1007,V1007 Sco , * ,DGE     ,1,3,1, N   ,0,0,0,   # , # , EB  , ======= ,6.06,6.3,0.24,99.99,9.99,9.99, # , V  ,5.816032,0.7646, # , n ,999, # ,0,999,0,999, O7III(f).5III(f) ,170,0,3,175,0,3, q ,16,54,10.1,-,41,49,30
73,1012,V1012 Sco , * ,unknown ,0,0,0, DGE ,1,3,1,   * , # , EB  , ======= ,6.76,6.83,0.07,99.99,9.99,9.99, # , b  ,0,-9, # , n ,999, # ,0,999,0,999, B0.5III             ,205,0,3,0,0,0, q ,17,15,22.3,-,38,12,47
73,1034,V1034 Sco , * ,DM      ,1,1,0, N   ,0,0,0,   # , # , EA  , ======= ,8.32,8.63,0.31,99.99,9.99,9.99, # , V  ,2.440656,0.3875, # , n ,999, # ,999,999,999,999, B0.5V?           ,205,0,5,220,0,5, q ,16,54,19.8,-,41,50,9
73,1041,V1041 Sco , * ,unknown ,0,0,0, DM  ,1,1,0,80, # , EA  , ======= ,8.94,9.26,0.32,99.99,9.99,9.99, # , Hp ,2.186939955,0.3398, # , n ,999, # ,999,999,999,999, F6V                 ,460,0,5,0,0,0, q ,16,1,51.5,-,28,22,26
73,1044,V1044 Sco , * ,unknown ,0,0,0, CB  ,3,1,0,76, # , EA  , ======= ,8.6,9.07,0.47,8.92,0.32,0.15, # , V  ,0.914833,-0.0386, # , n ,999, # ,999,999,999,999, K0IV(e)             ,600,0,4,0,0,0, q ,16,4,2.9,-,21,55,40
73,1046,V1046 Sco , * ,unknown ,0,0,0, DM  ,1,1,0,93, # , EA  , ======= ,9.25,9.66,0.41,9.63,0.38,0.03, # , V  ,11.11641,1.046, # , n ,999, # ,999,999,999,999, A0                  ,300,0,0,0,0,0, q ,16,6,39,-,26,25,2
73,1054,V1054 Sco , * ,unknown ,0,0,0, SA  ,2,1,0,   * , # , EA  , ======= ,6.63,6.71,0.08,99.99,9.99,9.99, # , Hp ,2.7191,0.4344, # , n ,999, # ,999,999,999,999, F0III\IV            ,400,0,3.4,0,0,0, q ,16,20,28.2,-,12,54,40
73,1055,V1055 Sco , * ,unknown ,0,0,0, CWA ,3,3,1,47, # , EW  , ======= ,8.65,8.92,0.27,99.99,9.99,9.99, # , Hp ,0.363680005,-0.4393, # , n ,999, # ,0,999,0,999, G2V                 ,520,0,5,0,0,0, q ,16,27,26.2,-,37,28,37
73,1067,V1067 Sco , * ,unknown ,0,0,0, DGL ,1,3,2,   * , # , E:  , ======= ,10.37,10.77,0.4,99.99,9.99,9.99, # , Hp ,0,-9, # , n ,999, # ,999,999,999,999, B8\B9Ib             ,280,290,1,0,0,0, q ,16,50,59.1,-,26,46,52
73,1069,V1069 Sco , * ,unknown ,0,0,0, DGL ,1,3,2,64, # , EA: , ======= ,8.54,8.79,0.25,99.99,9.99,9.99, # , Hp ,0,-9, # , n ,999, # ,999,999,999,999, B2\B3II             ,220,230,2,0,0,0, q ,16,55,31,-,39,27,59
73,1081,V1081 Sco , * ,unknown ,0,0,0, DM  ,1,1,0,90, # , EA  , ======= ,6.97,7.12,0.15,99.99,9.99,9.99, # , Hp ,0,-9, # , n ,999, # ,999,999,999,999, O9.5V               ,195,0,5,0,0,0, q ,17,29,12.9,-,31,32,3
73,1082,V1082 Sco , * ,unknown ,0,0,0, DGE ,1,3,1,   * , # , EA  , ======= ,10,10.48,0.48,10.34,0.34,0.14, # , V  ,23.446,1.3701, # , n ,999, # ,999,999,999,999, B0.7Ia              ,207,0,1,0,0,0, q ,17,36,27.4,-,33,29,36
73,1084,V1084 Sco , * ,C       ,3,0,0, N   ,0,0,0,   # , # , EW: , ======= ,9.07,9.18,0.11,99.99,9.99,9.99, # , Hp ,0.303319991,-0.5181, # , n ,999, # ,0,999,0,999, G6V                 ,560,0,5,0,0,0, q ,17,37,57.4,-,39,11,23
73,1090,V1090 Sco , * ,unknown ,0,0,0, N   ,0,0,0,   # , L , EW  , ======= ,8.31,8.49,0.18,8.48,0.17,0.01, # , V  ,1.707481,0.2323, # , n ,999, # ,999,999,999,999, B9III               ,290,0,3,0,0,0, q ,17,50,15.2,-,41,26,30
73,1094,V1094 Sco , * ,unknown ,0,0,0, DM  ,1,1,0,   * , # , EB  , ======= ,12.5,13,0.5,99.99,9.99,9.99, # , V  ,0,-9, # , n ,999, # ,0,999,0,999, K6                  ,660,0,0,0,0,0, q ,16,8,36.2,-,39,23,3
73,1103,V1103 Sco , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , EW  , ======= ,19.7,20.45,0.75,99.99,9.99,9.99, # , V  ,0,-9, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,17,5,49.4,-,36,26,3
73,1167,V1167 Sco , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , EW  , ======= ,17.8,18.4,0.6,99.99,9.99,9.99, # , V  ,0,-9, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,17,50,18.8,-,37,5,49
73,1168,V1168 Sco , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , EA  , ======= ,16.2,17.7,1.5,99.99,9.99,9.99, # , V  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,50,18.9,-,37,8,9
73,1169,V1169 Sco , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , EA: , ======= ,16.5,16.9,0.4,99.99,9.99,9.99, # , V  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,50,34.5,-,37,1,31
73,1170,V1170 Sco , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , EW  , ======= ,15.2,15.55,0.35,99.99,9.99,9.99, : , V  ,0,-9, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,17,50,41.5,-,37,4,12
73,1195,V1195 Sco , # ,unknown ,0,0,0, DM  ,1,1,0,87, # , EA  , ======= ,8.86,9.04,0.18,9.01,0.15,0.03, # , V  ,4.00305,0.6024, # , n ,999, # ,999,999,999,400, B9IV                ,290,0,4,0,0,0, q ,16,19,23,-,40,56,39
73,1208,V1208 Sco , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , E   , ======= ,9.72,9.87,0.15,9.72,0,0.15, # , V  ,0,-9, # , n ,999, # ,999,999,999,999, B0.5V               ,205,0,5,0,0,0, q ,16,54,21.3,-,41,51,42
73,1216,V1216 Sco , # ,unknown ,0,0,0, DM  ,1,1,0,84, # , EA  , ======= ,10.09,10.52,0.43,10.35,0.26,0.17, # , V  ,3.9207,0.5934, # , n ,999, # ,999,999,999,999, B0.5V               ,205,0,5,0,0,0, q ,16,54,57.7,-,43,56,27
73,1219,V1219 Sco , # ,unknown ,0,0,0, CB  ,3,1,0,33, # , EA: , ======= ,14.1,14.5,0.4,14.1,0,0.4, # , B  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,56,15.7,-,40,40,44
73,1220,V1220 Sco , # ,unknown ,0,0,0, N   ,0,0,0,   # , # , EA  , ======= ,14.2,15,0.8,14.2,0,0.8, # , B  ,0,-9, # , n ,999, # ,999,999,999,999, A1                  ,310,0,0,0,0,0, q ,16,56,19.6,-,40,34,41
73,1223,V1223 Sco , # ,unknown ,0,0,0, DM  ,1,1,0,85, # , EA  , ======= ,11,11.22,0.22,11,0,0.22, # , B  ,1.908300042,0.2806, # , n ,999, # ,999,999,999,999, B1                  ,210,0,0,0,0,0, q ,16,56,43.3,-,40,36,25
73,1225,V1225 Sco , * ,unknown ,0,0,0, N   ,0,0,0,   # , L , EW: , ======= ,10.16,10.25,0.09,10.25,0.09,0, # , V  ,0.779162526,-0.1084, : , n ,999, # ,0,999,0,999, A0                  ,300,0,0,0,0,0, q ,16,56,47.4,-,40,47,28
73,1226,V1226 Sco , # ,unknown ,0,0,0, DM  ,1,1,0,88, # , EA  , ======= ,10.59,10.78,0.19,10.64,0.05,0.14, # , V  ,2.08355,0.3188, # , n ,110, # ,999,999,999,999, A0                  ,300,0,0,0,0,0, q ,17,2,25,-,36,49,35
73,1229,V1229 Sco , # ,unknown ,0,0,0, SA  ,2,1,0,50, # , EB  , ======= ,8.9,9.08,0.18,8.96,0.06,0.12, # , V  ,1.859839,0.2695, # , n ,999, # ,0,999,0,999, B4III               ,240,0,3,0,0,0, q ,17,26,43.3,-,42,13,56
73,1231,V1231 Sco , # ,unknown ,0,0,0, CWA ,3,3,1,58, # , EW  , ======= ,15.42,15.61,0.19,99.99,9.99,9.99, # , I  ,0.403586,-0.3941, # , n ,999, # ,0,999,0,999, -----               ,0,0,0,0,0,0, q ,17,48,2.7,-,35,28,21
73,1232,V1232 Sco , # ,unknown ,0,0,0, DM  ,1,1,0,78, # , EA: , ======= ,14.57,14.63,0.06,14.57,0,0.06, # , I  ,0,-9, # , n ,999, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,50,46,-,30,3,40
73,1233,V1233 Sco , # ,unknown ,0,0,0, DM  ,1,1,0,67, # , EA  , ======= ,13.89,14.02,0.13,13.89,0,0.13, # , I  ,5.85340023,0.7674, # , n ,40, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,50,55.4,-,30,14,51
73,1234,V1234 Sco , # ,unknown ,0,0,0, DM  ,1,1,0,84, # , EA  , ======= ,15.66,15.71,0.05,15.66,0,0.05, # , I  ,1.600900054,0.2044, # , n ,60, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,51,10,-,30,16,46
73,1235,V1235 Sco , * ,unknown ,0,0,0, DM  ,1,1,0,88, # , EA  , ======= ,14.71,14.79,0.08,14.71,0,0.08, # , I  ,2.618799925,0.4181, # , n ,70, # ,999,999,999,999, F0V                 ,400,0,5,0,0,0, q ,17,51,14.6,-,30,3,28
73,1236,V1236 Sco , # ,unknown ,0,0,0, DM  ,1,1,0,56, # , EA  , ======= ,14.77,14.8,0.03,14.77,0,0.03, # , I  ,7.225500107,0.8589, # , n ,30, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,51,17.1,-,30,3,1
73,1237,V1237 Sco , * ,unknown ,0,0,0, DM  ,1,1,0,   * , # , EA  , ======= ,14.17,14.2,0.03,14.17,0,0.03, # , I  ,2.8131001,0.4492, # , n ,70, # ,999,999,999,999, A7V                 ,370,0,5,0,0,0, q ,17,51,24.3,-,30,14,6
73,1239,V1239 Sco , # ,unknown ,0,0,0, DM  ,1,1,0,95, # , EA  , ======= ,15.6,15.63,0.03,15.6,0,0.03, # , I  ,2.335900068,0.3685, # , n ,90, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,52,15.5,-,30,13,54
73,1240,V1240 Sco , # ,unknown ,0,0,0, DM  ,1,1,0,50, # , EA  , ======= ,16.46,16.51,0.05,16.46,0,0.05, # , I  ,8.162560463,0.9118, # , n ,30, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,17,52,57.5,-,30,5,33
73,1270,V1270 Sco , # ,unknown ,0,0,0, DM  ,1,1,0,95, # , EA  , ======= ,9.17,9.72,0.55,9.7,0.53,0.02, # , V  ,4.24319,0.6277, # , n ,999, # ,999,999,999,999, A0IV                ,300,0,4,0,0,0, q ,17,57,2.5,-,40,7,16
73,1282,V1282 Sco , # ,unknown ,0,0,0, SA  ,2,1,0,95, # , EA  , ======= ,13.4,14.5,1.1,13.6,0.2,0.9, : , V  ,2.1315,0.3287, # , n ,150, : ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,7,4.9,-,29,16,48
73,1283,V1283 Sco , # ,unknown ,0,0,0, SA  ,2,1,0,   * , # , EB  , ======= ,8.58,8.68,0.1,8.61,0.03,0.07, # , V  ,1.7587,0.2452, # , n ,999, # ,0,999,0,999, A0V?           ,300,0,5,600,0,3, q ,16,8,17,-,17,8,5
73,1284,V1284 Sco , # ,unknown ,0,0,0, SA  ,2,1,0,   * , # , EA  , ======= ,9.54,9.72,0.18,9.71,0.17,0.01, # , V  ,3.7297,0.5717, # , n ,90, # ,999,999,999,999, B9III               ,290,0,3,0,0,0, q ,16,13,38.8,-,41,20,51
73,1285,V1285 Sco , # ,unknown ,0,0,0, DM  ,1,1,0,59, # , EA  , ======= ,13.45,15,0.55,13.65,0.2,0.35, : , V  ,3.35345,0.5255, # , n ,110, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,21,2.6,-,30,56,49
73,1286,V1286 Sco , # ,unknown ,0,0,0, SA  ,2,1,0,94, # , EA  , ======= ,12.88,14.2,1.32,13.07,0.19,1.13, : , V  ,2.918,0.4651, # , n ,140, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,28,59.7,-,32,7,34
73,1288,V1288 Sco , * ,unknown ,0,0,0, N   ,0,0,0,   # , L , EA  , ======= ,8.17,8.51,0.34,8.26,0.09,0.25, # , V  ,1.108897,0.0449, # , n ,190, # ,999,999,999,999, B3III               ,230,0,3,0,0,0, q ,16,37,0,-,45,19,7
73,1290,V1290 Sco , # ,unknown ,0,0,0, DM  ,1,1,0,84, # , EA  , ======= ,7.96,8.07,0.11,8.01,0.05,0.06, # , V  ,4.49244,0.6525, # , n ,90, # ,999,999,999,999, O9.5IV              ,195,9,4,0,0,0, q ,16,50,1.4,-,41,37,17
73,1291,V1291 Sco , # ,unknown ,0,0,0, N   ,0,0,0,   # , L , EA  , ======= ,10.4,11.2,0.8,10.5,0.1,0.7, # , V  ,50.007,1.699, # , n ,40, # ,999,999,999,999, -----               ,0,0,0,0,0,0, q ,16,53,11.4,-,36,38,7
73,1292,V1292 Sco , * ,unknown ,0,0,0, DGE ,1,3,1,67, # , EA  , ======= ,7.57,7.8,0.23,7.73,0.16,0.07, # , V  ,4.24038,0.6274, # , n ,120, # ,999,999,999,440, O9III2III/V     ,190,0,3,210,220,3.5, q ,16,53,55.6,-,41,52,52
73,1293,V1293 Sco , # ,unknown ,0,0,0, DM  ,1,1,0,86, # , EA  , ======= ,9.77,10.19,0.42,10.07,0.3,0.12, # , V  ,1.317716,0.1198, # , n ,120, # ,999,999,999,999, B1V                 ,210,0,5,0,0,0, q ,16,53,57.6,-,41,38,42
